[2016-04-13 13:08:11,407][DEBUG][com.jzctb.mis.action.EncryptAction.validate(EncryptAction.java:28)] - 请输入要加密或解密的源字符串
                  count(*) datafiles,
                  sum(bytes) / 1024 / 1024 bytes,
                  sum(maxbytes) / 1024 / 1024 maxbytes
             from dba_data_files
            group by tablespace_name
           union all
           SELECT T.TABLESPACE_NAME,
                  count(*) datafiles,
                  SUM(BYTES) / 1024 / 1024 BYTES,
                  SUM(MAXBYTES) / 1024 / 1024 MAXBYTES
             FROM DBA_TEMP_FILES T
            GROUP BY T.TABLESPACE_NAME) d
  on d.tablespace_name = t.tablespace_name
left join (select tablespace_name, sum(bytes) / 1024 / 1024 freebytes
             from dba_free_space t
            group by tablespace_name
           union all
           select t.TABLESPACE_NAME, free_space / 1024 / 1024 freebytes
             from dba_temp_free_space t) f
  on f.tablespace_name = t.tablespace_name
 where t.tablespace_name like upper(?) order by tablespace_name 
[2016-04-14 13:07:25,261][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [mis]
[2016-04-14 13:07:25,263][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[misdb] passwd=[********]
[2016-04-14 13:07:25,347][ERROR][com.jzctb.mis.db.TablespaceDao.Search(TablespaceDao.java:62)] - java.sql.SQLSyntaxErrorException: ORA-00942: 表或视图不存在

[2016-04-14 13:07:25,348][DEBUG][com.jzctb.mis.action.TablespaceAction.Search(TablespaceAction.java:27)] - list.size = [0]
[2016-04-14 13:07:28,318][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/TablespaceSearch.do]
[2016-04-14 13:07:28,318][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-14 13:07:28,320][DEBUG][com.jzctb.mis.db.MisDao.getSql(MisDao.java:34)] - sqlId = [tablespaces]
[2016-04-14 13:07:28,321][DEBUG][com.jzctb.mis.db.TablespaceDao.Search(TablespaceDao.java:37)] - select t.tablespace_name,
     d.datafiles,
     d.bytes,
     d.bytes - f.freebytes usedbytes,
     f.freebytes,
     d.maxbytes,
     t.block_size,
     t.status,
     t.logging
from dba_tablespaces t
left join (select tablespace_name,
                  count(*) datafiles,
                  sum(bytes) / 1024 / 1024 bytes,
                  sum(maxbytes) / 1024 / 1024 maxbytes
             from dba_data_files
            group by tablespace_name
           union all
           SELECT T.TABLESPACE_NAME,
                  count(*) datafiles,
                  SUM(BYTES) / 1024 / 1024 BYTES,
                  SUM(MAXBYTES) / 1024 / 1024 MAXBYTES
             FROM DBA_TEMP_FILES T
            GROUP BY T.TABLESPACE_NAME) d
  on d.tablespace_name = t.tablespace_name
left join (select tablespace_name, sum(bytes) / 1024 / 1024 freebytes
             from dba_free_space t
            group by tablespace_name
           union all
           select t.TABLESPACE_NAME, free_space / 1024 / 1024 freebytes
             from dba_temp_free_space t) f
  on f.tablespace_name = t.tablespace_name
 where t.tablespace_name like upper(?) order by tablespace_name 
[2016-04-14 13:07:28,322][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [mis]
[2016-04-14 13:07:28,324][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[misdb] passwd=[********]
[2016-04-14 13:07:28,393][ERROR][com.jzctb.mis.db.TablespaceDao.Search(TablespaceDao.java:62)] - java.sql.SQLSyntaxErrorException: ORA-00942: 表或视图不存在

[2016-04-14 13:07:28,394][DEBUG][com.jzctb.mis.action.TablespaceAction.Search(TablespaceAction.java:27)] - list.size = [0]
[2016-04-14 13:07:32,669][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/DBUser.do]
[2016-04-14 13:07:32,669][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-14 13:07:33,990][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/Session.do]
[2016-04-14 13:07:33,990][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-14 13:07:37,037][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/Locked.do]
[2016-04-14 13:07:37,038][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-14 13:07:42,031][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/LockedSearch.do]
[2016-04-14 13:07:42,032][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-14 13:07:42,043][DEBUG][com.jzctb.mis.db.MisDao.getSql(MisDao.java:34)] - sqlId = [locked]
[2016-04-14 13:07:42,044][DEBUG][com.jzctb.mis.db.LockedDao.Search(LockedDao.java:28)] - SQL = [      	select b.process,
             a.sid,
             a.serial#,
             c.object_name,
             c.owner,
             c.object_type,
             b.oracle_username ora_uname,
             b.os_user_name os_uname,
             decode(b.LOCKED_MODE,
                    0,
                    '0-NONE',
                    1,
                    '1-NULL',
                    2,
                    '2-ROWS_S(SS)',
                    3,
                    '3-ROW_X(SX)',
                    4,
                    '4-SHARE(S)',
                    5,
                    '5-S/ROW-X(SSX)',
                    6,
                    '6-Exclusive(X)') lockedmode
        from gv$process p, gv$session a, gv$locked_object b, all_objects c
       where p.addr = a.paddr
         and a.process = b.process
         and c.object_id = b.object_id
 and owner like upper(?)]
[2016-04-14 13:07:42,044][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [mis]
[2016-04-14 13:07:42,045][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[misdb] passwd=[********]
[2016-04-14 13:07:42,120][ERROR][com.jzctb.mis.db.LockedDao.Search(LockedDao.java:50)] - java.sql.SQLSyntaxErrorException: ORA-00942: 表或视图不存在

[2016-04-15 09:10:27,039][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/view/AlipaySum.do]
[2016-04-15 09:10:27,059][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-15 09:10:32,814][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/view/AlipayDetail.do]
[2016-04-15 09:10:32,818][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-15 09:10:34,469][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/view/AlipaySum.do]
[2016-04-15 09:10:34,472][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-15 09:10:35,143][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/view/AlipayDetail.do]
[2016-04-15 09:10:35,144][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-15 09:10:35,781][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/view/AlipaySum.do]
[2016-04-15 09:10:35,783][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-15 09:10:40,241][DEBUG][com.jzctb.mq.MQConnector.initMq(MQConnector.java:65)] - QM_PICP_313501000006_01+188.177.155.26+9010+PBC.EXT.ONLINE.IN+PBC.EXT.ONLINE.IN+PBC.313501000006.ONLINE.OUT+SVRCONN
[2016-04-15 09:10:40,457][DEBUG][com.jzctb.mq.MQConnector.initMq(MQConnector.java:76)] - Connecting to QueueManager QM_PICP_313501000006_01 on 188.177.155.26
[2016-04-15 09:10:40,606][DEBUG][com.jzctb.mq.MQConnector.openQueue(MQConnector.java:126)] - Opening queue: PBC.EXT.ONLINE.IN
[2016-04-15 09:10:40,636][DEBUG][com.jzctb.mq.MQConnector.openQueue(MQConnector.java:135)] - 2045
[2016-04-15 09:10:40,638][DEBUG][com.jzctb.mq.MQConnector.putMessageToQueue(MQConnector.java:150)] - Sending message: 1111111
[2016-04-15 09:10:40,655][DEBUG][com.jzctb.mq.MQSend.send(MQSend.java:51)] - Message sent.
[2016-04-15 09:10:40,657][DEBUG][com.jzctb.mq.MQConnector.closeQueue(MQConnector.java:198)] - Closing queue and disconnecting QueueManager...
[2016-04-15 09:10:40,663][DEBUG][com.jzctb.mq.MQConnector.initMq(MQConnector.java:65)] - QM_PICP_313501000006_01+188.177.155.26+9010+PBC.EXT.ONLINE.IN+PBC.EXT.ONLINE.IN+PBC.313501000006.ONLINE.OUT+SVRCONN
[2016-04-15 09:10:40,664][DEBUG][com.jzctb.mq.MQConnector.initMq(MQConnector.java:76)] - Connecting to QueueManager QM_PICP_313501000006_01 on 188.177.155.26
[2016-04-15 09:10:40,672][DEBUG][com.jzctb.mq.MQConnector.openQueue(MQConnector.java:126)] - Opening queue: PBC.313501000006.ONLINE.OUT
[2016-04-15 09:10:40,680][DEBUG][com.jzctb.mq.MQConnector.getMessageFromQueue(MQConnector.java:186)] - 当前队列中没有消息
[2016-04-15 09:10:41,526][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/view/idbrowser.do]
[2016-04-15 09:10:41,528][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-15 09:10:41,534][DEBUG][com.jzctb.mq.IDVerification.browser(IDVerification.java:28)] - browser()--------------------------
[2016-04-15 09:10:41,535][DEBUG][com.jzctb.mq.IDVerification.init(IDVerification.java:34)] - init()--------------------------
[2016-04-15 09:10:41,540][DEBUG][com.jzctb.mq.IDVerification.get(IDVerification.java:60)] - get()--------------------------
[2016-04-15 09:10:41,549][DEBUG][com.jzctb.mq.IDVerification.get(IDVerification.java:88)] - 当前队列中没有消息
[2016-04-15 09:10:41,550][DEBUG][com.jzctb.mq.IDVerification.browser(IDVerification.java:30)] - 
[2016-04-15 10:48:39,712][DEBUG][com.jzctb.mis.action.EncryptAction.validate(EncryptAction.java:28)] - 请输入要加密或解密的源字符串
[2016-04-15 10:49:20,078][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [12345678]
[2016-04-15 10:49:20,078][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [0]
[2016-04-15 10:49:20,089][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [1234]
[2016-04-15 10:49:20,279][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [YCJDMvi3/k1aA7FvYTe60A==]
[2016-04-15 10:52:54,187][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [12345678]
[2016-04-15 10:52:54,191][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [0]
[2016-04-15 10:52:54,191][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [1234]
[2016-04-15 10:52:54,192][DEBUG][com.jzctb.mis.encrypt.DESUtil.encryptStr(DESUtil.java:87)] - HEX: 60224332F8B7FE4D5A03B16F6137BAD0
[2016-04-15 10:52:54,192][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [YCJDMvi3/k1aA7FvYTe60A==]
[2016-04-15 10:55:46,849][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [12345678]
[2016-04-15 10:55:46,861][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [0]
[2016-04-15 10:55:46,861][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [1234]
[2016-04-15 10:55:46,863][DEBUG][com.jzctb.mis.encrypt.DESUtil.encryptStr(DESUtil.java:87)] - hex = [60224332F8B7FE4D5A03B16F6137BAD0]
[2016-04-15 10:55:46,867][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [YCJDMvi3/k1aA7FvYTe60A==]
[2016-04-15 11:02:44,767][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [12345678]
[2016-04-15 11:02:44,778][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [0]
[2016-04-15 11:02:44,778][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [1234]
[2016-04-15 11:02:44,779][DEBUG][com.jzctb.mis.encrypt.DESUtil.encryptStr(DESUtil.java:87)] - hex = [60224332F8B7FE4D]
[2016-04-15 11:02:44,779][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [YCJDMvi3/k0=]
[2016-04-15 11:02:58,251][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [12345678]
[2016-04-15 11:02:58,253][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [0]
[2016-04-15 11:02:58,253][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [1234]
[2016-04-15 11:02:58,253][DEBUG][com.jzctb.mis.encrypt.DESUtil.encryptStr(DESUtil.java:87)] - hex = [60224332F8B7FE4D]
[2016-04-15 11:02:58,254][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [YCJDMvi3/k0=]
[2016-04-15 11:03:58,159][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [12345678]
[2016-04-15 11:03:58,162][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [0]
[2016-04-15 11:03:58,162][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [1234]
[2016-04-15 11:03:58,163][DEBUG][com.jzctb.mis.encrypt.DESUtil.encryptStr(DESUtil.java:87)] - hex = [60224332F8B7FE4D]
[2016-04-15 11:03:58,163][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [YCJDMvi3/k0=]
[2016-04-15 11:03:58,973][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [12345678]
[2016-04-15 11:03:58,973][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [0]
[2016-04-15 11:03:58,973][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [1234]
[2016-04-15 11:03:58,989][DEBUG][com.jzctb.mis.encrypt.DESUtil.encryptStr(DESUtil.java:87)] - hex = [60224332F8B7FE4D]
[2016-04-15 11:03:58,989][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [YCJDMvi3/k0=]
[2016-04-15 11:04:05,597][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [YCJDMvi3/k0=]
[2016-04-15 11:04:05,597][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [1]
[2016-04-15 11:04:05,604][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [1234]
[2016-04-15 11:04:05,604][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [12345678]
[2016-04-15 11:04:06,397][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [YCJDMvi3/k0=]
[2016-04-15 11:04:06,397][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [1]
[2016-04-15 11:04:06,397][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [1234]
[2016-04-15 11:04:06,397][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [12345678]
[2016-04-15 11:08:25,066][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [ltACiHjVjIk=]
[2016-04-15 11:08:25,066][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [1]
[2016-04-15 11:08:25,068][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [1234]
[2016-04-15 11:08:25,068][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [b�1"��]
[2016-04-15 11:08:30,258][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [ltACiHjVjIk=]
[2016-04-15 11:08:30,258][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [1]
[2016-04-15 11:08:30,266][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [12345678]
[2016-04-15 11:08:30,267][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [12345678]
[2016-04-15 11:08:30,931][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [ltACiHjVjIk=]
[2016-04-15 11:08:30,931][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [1]
[2016-04-15 11:08:30,931][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [12345678]
[2016-04-15 11:08:30,931][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [12345678]
[2016-04-15 11:08:34,728][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [12345678]
[2016-04-15 11:08:34,728][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [0]
[2016-04-15 11:08:34,739][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [12345678]
[2016-04-15 11:08:34,739][DEBUG][com.jzctb.mis.encrypt.DESUtil.encryptStr(DESUtil.java:87)] - hex = [96D0028878D58C89]
[2016-04-15 11:08:34,739][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [ltACiHjVjIk=]
[2016-04-15 11:08:35,478][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:13)] - string1 = [12345678]
[2016-04-15 11:08:35,478][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:14)] -    mode = [0]
[2016-04-15 11:08:35,478][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] -     key = [12345678]
[2016-04-15 11:08:35,478][DEBUG][com.jzctb.mis.encrypt.DESUtil.encryptStr(DESUtil.java:87)] - hex = [96D0028878D58C89]
[2016-04-15 11:08:35,478][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:18)] - string2 = [ltACiHjVjIk=]
[2016-04-15 11:20:18,231][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:15)] - string1 = [12345678]
[2016-04-15 11:20:18,231][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:16)] -    mode = [0]
[2016-04-15 11:20:18,246][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:17)] -     key = [12345678]
[2016-04-15 11:20:18,431][DEBUG][com.jzctb.mis.encrypt.DESUtil.encryptStr(DESUtil.java:89)] - hex = [96D0028878D58C89]
[2016-04-15 11:20:18,447][DEBUG][com.jzctb.mis.action.EncryptAction.execute(EncryptAction.java:34)] - string2 = [ltACiHjVjIk=]
[2016-04-15 11:20:18,763][ERROR][com.opensymphony.xwork2.util.logging.commons.CommonsLogger.error(CommonsLogger.java:38)] - Exception occurred during processing request: /WEB-INF/jsp/Encrypt.jsp (line: 30, column: 90) According to TLD, tag s:property must be empty, but is not
org.apache.jasper.JasperException: /WEB-INF/jsp/Encrypt.jsp (line: 30, column: 90) According to TLD, tag s:property must be empty, but is not
